dataset,record_index,split
math500,417,test
math500,498,test
math500,215,test
math500,23,test
math500,479,test
math500,161,test
math500,270,test
math500,237,test
math500,400,test
math500,33,test
math500,367,test
math500,42,test
math500,295,test
math500,169,test
math500,211,test
math500,362,test
math500,483,test
math500,339,test
math500,79,test
math500,87,test
math500,136,test
math500,401,test
math500,272,test
math500,127,test
math500,473,test
math500,327,test
math500,297,test
math500,35,test
math500,216,test
math500,83,test
math500,214,test
math500,175,test
math500,453,test
math500,286,test
math500,107,test
math500,48,test
math500,68,test
math500,435,test
math500,205,test
math500,153,test
math500,40,test
math500,17,test
math500,129,test
math500,474,test
math500,119,test
math500,354,test
math500,461,test
math500,250,test
math500,51,test
math500,2,test
math500,452,test
math500,486,test
math500,62,test
math500,274,test
math500,418,test
math500,349,test
math500,426,test
math500,95,test
math500,489,test
math500,468,test
math500,157,test
math500,485,test
math500,330,test
math500,392,test
medqa,728,train
medqa,122,train
medqa,269,train
medqa,14,train
medqa,900,train
medqa,559,train
medqa,367,train
medqa,776,train
medqa,69,train
medqa,1111,train
medqa,1002,train
medqa,339,train
medqa,866,train
medqa,907,train
medqa,323,train
medqa,501,train
medqa,950,train
medqa,612,train
medqa,800,train
medqa,583,train
medqa,707,train
medqa,701,train
medqa,1254,train
medqa,112,train
medqa,34,train
medqa,1052,train
medqa,505,train
medqa,1186,train
medqa,386,train
medqa,227,train
medqa,1155,train
medqa,762,train
medqa,614,train
medqa,676,train
medqa,703,train
medqa,352,train
medqa,195,train
medqa,881,train
medqa,650,train
medqa,449,train
medqa,1108,train
medqa,1266,train
medqa,1216,train
medqa,1008,train
medqa,318,train
medqa,606,train
medqa,1049,train
medqa,270,train
medqa,347,train
medqa,1055,train
medqa,1129,train
medqa,146,train
medqa,1110,train
medqa,210,train
medqa,461,train
medqa,601,train
medqa,1248,train
medqa,427,train
medqa,932,train
medqa,566,train
medqa,1140,train
medqa,992,train
medqa,99,train
medqa,357,train
medqa,787,train
medqa,939,train
medqa,1086,train
medqa,1237,train
medqa,68,train
medqa,76,train
medqa,591,train
medqa,480,train
medqa,282,train
medqa,475,train
medqa,1211,train
medqa,922,train
medqa,1101,train
medqa,377,train
medqa,292,train
medqa,242,train
medqa,1066,train
medqa,967,train
medqa,1145,train
medqa,301,train
medqa,4,train
medqa,754,train
medqa,452,train
medqa,757,train
medqa,1137,train
medqa,1106,train
medqa,406,train
medqa,351,train
medqa,1206,train
medqa,929,train
medqa,218,train
medqa,442,train
medqa,217,train
medqa,1,train
medqa,934,train
medqa,43,train
medqa,38,train
medqa,1084,train
medqa,156,train
medqa,73,train
medqa,1060,train
medqa,631,train
medqa,891,train
medqa,1053,train
medqa,127,train
medqa,846,train
medqa,252,train
medqa,198,train
medqa,380,train
medqa,80,train
medqa,194,train
medqa,659,train
medqa,654,train
medqa,818,train
medqa,413,train
medqa,9,train
medqa,561,train
medqa,31,train
medqa,179,train
medqa,319,train
medqa,178,train
medqa,97,train
medqa,1138,train
medqa,528,train
medqa,177,train
medqa,771,train
medqa,1012,train
medqa,637,train
medqa,997,train
medqa,1225,train
medqa,841,train
medqa,474,train
medqa,955,train
medqa,666,train
medqa,910,train
medqa,1178,train
medqa,644,train
medqa,1153,train
medqa,790,train
medqa,978,train
medqa,1116,train
medqa,363,train
medqa,3,train
medqa,1047,train
medqa,696,train
medqa,1105,train
medqa,977,train
medqa,239,train
medqa,913,train
medqa,868,train
medqa,562,train
medqa,737,train
medqa,1230,train
medqa,212,train
medqa,908,train
medqa,272,train
medqa,152,train
medqa,268,train
medqa,310,train
medqa,782,train
medqa,418,train
medqa,774,train
medqa,1231,train
medqa,1030,train
medqa,1088,train
medqa,1011,train
medqa,32,train
medqa,1188,train
medqa,136,train
medqa,1036,train
medqa,938,train
medqa,1177,train
medqa,425,train
medqa,106,train
medqa,51,train
medqa,889,train
medqa,1224,train
medqa,852,train
medqa,820,train
medqa,546,train
medqa,98,train
medqa,290,train
medqa,555,train
medqa,705,train
medqa,951,train
medqa,1166,train
medqa,118,train
medqa,314,train
medqa,341,train
medqa,355,train
medqa,884,train
medqa,130,train
medqa,300,train
medqa,172,train
medqa,174,train
medqa,758,train
medqa,1253,train
medqa,35,train
medqa,109,train
medqa,188,train
medqa,574,train
medqa,716,train
medqa,636,train
medqa,713,train
medqa,313,train
medqa,931,train
medqa,399,train
medqa,803,train
medqa,216,train
medqa,1069,train
medqa,720,train
medqa,734,train
medqa,220,train
medqa,1073,train
medqa,1164,train
medqa,383,train
medqa,1085,train
medqa,1205,train
medqa,588,train
medqa,254,train
medqa,170,train
medqa,896,train
medqa,539,train
medqa,116,train
medqa,738,train
medqa,344,train
medqa,192,train
medqa,844,train
medqa,379,train
medqa,1134,train
medqa,814,train
medqa,1241,train
medqa,1033,train
medqa,434,train
medqa,436,train
medqa,277,train
medqa,1176,train
medqa,148,train
medqa,549,train
medqa,642,train
medqa,356,train
medqa,953,train
medqa,599,train
medqa,570,train
medqa,50,train
medqa,149,train
medqa,544,train
medqa,980,train
medqa,1244,train
medqa,1076,train
medqa,443,train
medqa,1063,train
medqa,1151,train
medqa,865,train
medqa,59,train
medqa,750,train
medqa,834,train
medqa,221,train
medqa,1119,train
medqa,219,train
medqa,1158,train
medqa,415,train
medqa,796,train
medqa,700,train
medqa,1200,train
medqa,186,train
medqa,263,train
medqa,1270,train
medqa,993,train
medqa,1117,train
medqa,755,train
medqa,316,train
medqa,1059,train
medqa,576,train
medqa,568,train
medqa,307,train
medqa,224,train
medqa,784,train
medqa,433,train
medqa,1181,train
medqa,429,train
medqa,995,train
medqa,479,train
medqa,1004,train
medqa,918,train
medqa,665,train
medqa,30,train
medqa,1064,train
medqa,373,train
medqa,698,train
medqa,748,train
medqa,1093,train
medqa,743,train
medqa,287,train
medqa,855,train
medqa,1235,train
medqa,613,train
medqa,256,train
medqa,201,train
medqa,55,train
medqa,71,train
medqa,490,train
medqa,822,train
medqa,261,train
medqa,267,train
medqa,768,train
medqa,827,train
medqa,485,train
medqa,1267,train
medqa,808,train
medqa,664,train
medqa,1161,train
medqa,521,train
medqa,941,train
medqa,1021,train
medqa,44,train
medqa,37,train
medqa,968,train
medqa,1152,train
medqa,103,train
medqa,598,train
medqa,802,train
medqa,1183,train
medqa,150,train
medqa,656,train
medqa,422,train
medqa,440,train
medqa,883,train
medqa,416,train
medqa,262,train
medqa,102,train
medqa,550,train
medqa,153,train
medqa,64,train
medqa,25,train
medqa,492,train
medqa,638,train
medqa,184,train
medqa,185,train
medqa,1050,train
medqa,912,train
medqa,640,train
medqa,1252,train
medqa,1213,train
medqa,447,train
medqa,1074,train
medqa,281,train
medqa,975,train
medqa,1126,train
medqa,481,train
medqa,115,train
medqa,847,train
medqa,274,train
medqa,733,train
medqa,6,train
medqa,810,train
medqa,348,train
medqa,495,train
medqa,1162,train
medqa,128,train
medqa,875,train
medqa,565,train
medqa,1273,train
medqa,760,train
medqa,489,train
medqa,366,train
medqa,577,train
medqa,305,train
medqa,1133,train
medqa,689,train
medqa,727,train
medqa,151,train
medqa,134,train
medqa,444,train
medqa,690,train
medqa,1018,train
medqa,682,train
medqa,673,train
medqa,991,train
medqa,1062,train
medqa,289,train
medqa,19,train
medqa,680,train
medqa,1136,train
medqa,604,train
medqa,990,train
medqa,854,train
medqa,503,train
medqa,1109,train
medqa,311,train
medqa,364,train
medqa,830,train
medqa,593,train
medqa,541,train
medqa,1077,train
medqa,234,train
medqa,24,train
medqa,424,train
medqa,780,train
medqa,838,train
medqa,1193,train
medqa,36,train
medqa,840,train
medqa,1131,train
medqa,1144,train
medqa,567,train
medqa,781,train
medqa,233,train
medqa,1143,train
medqa,428,train
medqa,82,train
medqa,586,train
medqa,248,train
medqa,660,train
medqa,20,train
medqa,1054,train
medqa,886,train
medqa,532,train
medqa,679,train
medqa,437,train
medqa,765,train
medqa,522,train
medqa,812,train
medqa,321,train
medqa,48,train
medqa,569,train
medqa,1027,train
medqa,244,train
medqa,791,train
medqa,530,train
medqa,692,train
medqa,166,train
medqa,804,train
medqa,958,train
medqa,111,train
medqa,809,train
medqa,298,train
medqa,470,train
medqa,864,train
medqa,621,train
medqa,395,train
medqa,996,train
medqa,63,train
medqa,678,train
medqa,280,train
medqa,401,train
medqa,1029,train
medqa,1191,train
medqa,1222,train
medqa,41,train
medqa,1195,train
medqa,502,train
medqa,786,train
medqa,905,train
medqa,183,train
medqa,789,train
medqa,1258,train
medqa,1120,train
medqa,924,train
medqa,1003,train
medqa,460,train
medqa,430,train
medqa,369,train
medqa,143,train
medqa,647,train
medqa,388,train
medqa,1271,train
medqa,1261,train
medqa,1157,train
medqa,472,train
medqa,238,train
medqa,204,train
medqa,525,train
medqa,1125,train
medqa,710,train
medqa,807,train
medqa,353,train
medqa,1182,train
medqa,605,train
medqa,1123,train
medqa,457,train
medqa,90,train
medqa,873,train
medqa,324,train
medqa,113,train
medqa,320,train
medqa,21,train
medqa,726,train
medqa,1217,train
medqa,412,train
medqa,42,train
medqa,788,train
medqa,358,train
medqa,7,train
medqa,466,train
medqa,1023,train
medqa,509,train
medqa,453,train
medqa,836,train
medqa,536,train
medqa,869,train
medqa,117,train
medqa,397,train
medqa,829,train
medqa,83,train
medqa,1067,train
medqa,894,train
medqa,421,train
medqa,1096,train
medqa,154,train
medqa,672,train
medqa,294,train
medqa,1170,train
medqa,853,train
medqa,1220,train
medqa,322,train
medqa,1160,train
medqa,919,train
medqa,26,train
medqa,410,train
medqa,1212,train
medqa,423,train
medqa,215,train
medqa,770,train
medqa,1124,train
medqa,226,train
medqa,571,train
medqa,458,train
medqa,486,train
medqa,382,train
medqa,335,train
medqa,145,train
medqa,18,train
medqa,867,train
medqa,354,train
medqa,58,train
medqa,1034,train
medqa,426,train
medqa,253,train
medqa,296,train
medqa,223,train
medqa,851,train
medqa,556,train
medqa,798,train
medqa,336,train
medqa,764,train
medqa,639,train
medqa,53,train
medqa,819,train
medqa,1014,train
medqa,930,train
medqa,611,train
medqa,1075,train
medqa,1057,train
medqa,181,train
medqa,971,train
medqa,986,train
medqa,620,train
medqa,1179,train
medqa,285,train
medqa,587,train
medqa,641,train
medqa,963,train
medqa,396,train
medqa,104,train
medqa,1092,train
medqa,1259,train
medqa,985,train
medqa,622,train
medqa,499,train
medqa,439,train
medqa,893,train
medqa,207,train
medqa,635,train
medqa,989,train
medqa,27,train
medqa,1173,train
medqa,801,train
medqa,405,train
medqa,959,train
medqa,712,train
medqa,948,train
medqa,815,train
medqa,411,train
medqa,120,train
medqa,629,train
medqa,669,train
medqa,197,train
medqa,5,train
medqa,1146,train
medqa,487,train
medqa,1112,train
medqa,158,train
medqa,761,train
medqa,78,train
medqa,91,train
medqa,752,train
medqa,649,train
medqa,1156,train
medqa,209,train
medqa,1221,train
medqa,623,train
medqa,850,train
medqa,923,train
medqa,1185,train
medqa,74,train
medqa,1229,train
medqa,926,train
medqa,828,train
medqa,54,train
medqa,275,train
medqa,123,train
medqa,708,train
medqa,1210,train
medqa,928,train
medqa,124,train
medqa,370,train
medqa,527,train
medqa,681,train
medqa,1044,train
medqa,329,train
medqa,943,train
medqa,398,train
medqa,914,train
medqa,729,train
medqa,888,train
medqa,1037,train
medqa,965,train
medqa,456,train
medqa,877,train
medqa,175,train
medqa,251,train
medqa,759,train
medqa,878,train
medqa,769,train
medqa,260,train
medqa,871,train
medqa,359,train
medqa,65,train
medqa,228,train
medqa,972,train
medqa,1107,train
medqa,1019,train
medqa,361,train
medqa,182,train
medqa,205,train
medqa,949,train
medqa,468,train
medqa,1051,train
medqa,349,train
medqa,271,train
medqa,543,train
medqa,512,train
medqa,169,train
medqa,288,train
medqa,857,train
medqa,643,train
medqa,308,train
medqa,793,train
medqa,1013,train
medqa,17,train
medqa,1102,train
medqa,1010,train
medqa,879,train
medqa,1238,train
medqa,813,train
medqa,683,train
medqa,1236,train
medqa,1202,train
medqa,435,train
medqa,590,train
medqa,1040,train
medqa,62,train
medqa,1207,train
medqa,404,train
medqa,295,train
medqa,1209,train
medqa,284,train
medqa,488,train
medqa,537,train
medqa,699,train
medqa,12,train
medqa,691,train
medqa,77,train
medqa,338,train
medqa,824,train
medqa,93,train
medqa,860,train
medqa,741,train
medqa,724,train
medqa,47,train
medqa,230,train
medqa,330,train
medqa,389,train
medqa,706,train
medqa,1028,train
medqa,393,train
medqa,535,train
medqa,1026,train
medqa,259,train
medqa,833,train
medqa,1227,train
medqa,462,train
medqa,240,train
medqa,674,train
medqa,222,train
medqa,1097,train
medqa,40,train
medqa,121,train
medqa,1208,train
medqa,1121,train
medqa,1098,train
medqa,45,train
medqa,625,train
medqa,984,train
medqa,901,train
medqa,582,train
medqa,1132,train
medqa,516,train
medqa,1269,train
medqa,89,train
medqa,1043,train
medqa,381,train
medqa,973,train
medqa,778,train
medqa,70,train
medqa,387,train
medqa,190,train
medqa,1065,train
medqa,304,train
medqa,835,train
medqa,384,train
medqa,1032,train
medqa,1041,train
medqa,694,train
medqa,702,train
medqa,346,train
medqa,709,train
medqa,693,train
medqa,861,train
medqa,1114,train
medqa,652,train
medqa,670,train
medqa,1168,train
medqa,147,train
medqa,1167,train
medqa,825,train
medqa,173,train
medqa,1082,train
medqa,342,train
medqa,463,train
medqa,1068,train
medqa,432,train
medqa,391,train
medqa,974,train
medqa,119,train
medqa,603,train
medqa,1268,train
medqa,580,train
medqa,409,train
medqa,1232,val
medqa,648,val
medqa,839,val
medqa,849,val
medqa,1089,val
medqa,811,val
medqa,1080,val
medqa,898,val
medqa,935,val
medqa,334,val
medqa,511,val
medqa,394,val
medqa,627,val
medqa,859,val
medqa,531,val
medqa,1128,val
medqa,1174,val
medqa,817,val
medqa,1180,val
medqa,1005,val
medqa,1056,val
medqa,1149,val
medqa,61,val
medqa,916,val
medqa,1203,val
medqa,1122,val
medqa,732,val
medqa,1218,val
medqa,171,val
medqa,141,val
medqa,465,val
medqa,534,val
medqa,585,val
medqa,482,val
medqa,730,val
medqa,180,val
medqa,717,val
medqa,403,val
medqa,498,val
medqa,617,val
medqa,438,val
medqa,548,val
medqa,596,val
medqa,714,val
medqa,554,val
medqa,1154,val
medqa,94,val
medqa,671,val
medqa,940,val
medqa,736,val
medqa,947,val
medqa,795,val
medqa,303,val
medqa,1247,val
medqa,135,val
medqa,193,val
medqa,1265,val
medqa,911,val
medqa,445,val
medqa,746,val
medqa,904,val
medqa,1242,val
medqa,451,val
medqa,75,val
medqa,1006,val
medqa,618,val
medqa,667,val
medqa,885,val
medqa,66,val
medqa,110,val
medqa,856,val
medqa,595,val
medqa,845,val
medqa,312,val
medqa,137,val
medqa,473,val
medqa,1061,val
medqa,632,val
medqa,961,val
medqa,374,val
medqa,1171,val
medqa,1240,val
medqa,431,val
medqa,332,val
medqa,142,val
medqa,581,val
medqa,751,val
medqa,937,val
medqa,1233,val
medqa,345,val
medqa,624,val
medqa,243,val
medqa,826,val
medqa,2,val
medqa,735,val
medqa,8,val
medqa,806,val
medqa,553,val
medqa,899,val
medqa,365,val
medqa,1264,val
medqa,1257,val
medqa,584,val
medqa,81,val
medqa,538,val
medqa,792,val
medqa,983,val
medqa,375,val
medqa,455,val
medqa,725,val
medqa,420,val
medqa,719,val
medqa,159,val
medqa,515,val
medqa,779,val
medqa,484,val
medqa,514,val
medqa,837,val
medqa,862,val
medqa,573,val
medqa,777,val
medqa,988,val
medqa,371,val
medqa,1226,val
medqa,540,val
medqa,890,val
medqa,749,val
medqa,469,val
medqa,96,val
medqa,572,val
medqa,1035,val
medqa,229,val
medqa,247,val
medqa,962,val
medqa,575,val
medqa,1139,val
medqa,408,val
medqa,39,val
medqa,721,val
medqa,1159,val
medqa,1234,val
medqa,211,val
medqa,775,val
medqa,56,val
medqa,545,val
medqa,1025,val
medqa,524,val
medqa,237,val
medqa,740,val
medqa,1260,val
medqa,633,val
medqa,794,val
medqa,767,val
medqa,23,val
medqa,805,val
medqa,1038,val
medqa,108,val
medqa,1099,val
medqa,645,val
medqa,887,val
medqa,257,val
medqa,155,val
medqa,892,val
medqa,1169,val
medqa,874,val
medqa,400,val
medqa,956,val
medqa,592,val
medqa,607,val
medqa,675,val
medqa,917,val
medqa,1104,val
medqa,1095,val
medqa,459,val
medqa,340,val
medqa,964,val
medqa,619,val
medqa,162,val
medqa,157,val
medqa,579,val
medqa,232,val
medqa,1190,val
medqa,441,val
medqa,85,val
medqa,46,val
medqa,523,val
medqa,100,val
medqa,84,val
medqa,265,val
medqa,655,val
medqa,560,val
medqa,697,val
medqa,1250,val
medqa,225,val
medqa,551,val
medqa,933,val
medqa,140,val
medqa,563,val
medqa,1142,val
medqa,1228,val
medqa,658,val
medqa,1058,val
medqa,1172,val
medqa,493,val
medqa,273,val
medqa,1046,val
medqa,1091,val
medqa,372,val
medqa,328,val
medqa,114,val
medqa,533,val
medqa,999,val
medqa,842,val
medqa,450,val
medqa,392,val
medqa,952,val
medqa,976,val
medqa,1135,val
medqa,1239,val
medqa,1070,val
medqa,799,val
medqa,1199,val
medqa,15,val
medqa,139,val
medqa,477,val
medqa,22,val
medqa,1272,val
medqa,1039,val
medqa,1141,val
medqa,331,val
medqa,773,val
medqa,518,val
medqa,668,val
medqa,1196,val
medqa,957,val
medqa,508,val
medqa,29,val
medqa,969,val
medqa,823,val
medqa,283,val
medqa,189,val
medqa,510,val
medqa,333,val
medqa,11,val
medqa,144,val
medqa,126,val
medqa,858,val
medqa,1148,val
medqa,60,val
medqa,684,val
medqa,954,val
medqa,496,val
medqa,797,val
medqa,998,val
medqa,10,val
medqa,1198,test
medqa,615,test
medqa,616,test
medqa,52,test
medqa,742,test
medqa,600,test
medqa,1115,test
medqa,454,test
medqa,1016,test
medqa,315,test
medqa,848,test
medqa,1246,test
medqa,1000,test
medqa,196,test
medqa,13,test
medqa,966,test
medqa,1223,test
medqa,902,test
medqa,526,test
medqa,231,test
medqa,520,test
medqa,895,test
medqa,163,test
medqa,278,test
medqa,476,test
medqa,500,test
medqa,578,test
medqa,695,test
medqa,783,test
medqa,276,test
medqa,79,test
medqa,1071,test
medqa,1194,test
medqa,1163,test
medqa,1045,test
medqa,249,test
medqa,610,test
medqa,350,test
medqa,1083,test
medqa,542,test
medqa,506,test
medqa,1204,test
medqa,187,test
medqa,982,test
medqa,504,test
medqa,927,test
medqa,28,test
medqa,167,test
medqa,552,test
medqa,291,test
medqa,906,test
medqa,1078,test
medqa,164,test
medqa,246,test
medqa,711,test
medqa,208,test
medqa,491,test
medqa,317,test
medqa,1175,test
medqa,1263,test
medqa,1187,test
medqa,942,test
medqa,925,test
medqa,981,test
medqa,176,test
medqa,597,test
medqa,1009,test
medqa,816,test
medqa,202,test
medqa,107,test
medqa,1072,test
medqa,1150,test
medqa,661,test
medqa,129,test
medqa,368,test
medqa,1249,test
medqa,785,test
medqa,125,test
medqa,250,test
medqa,407,test
medqa,86,test
medqa,594,test
medqa,419,test
medqa,863,test
medqa,467,test
medqa,1001,test
medqa,558,test
medqa,1214,test
medqa,628,test
medqa,557,test
medqa,766,test
medqa,266,test
medqa,1087,test
medqa,756,test
medqa,653,test
medqa,417,test
medqa,87,test
medqa,870,test
medqa,876,test
medqa,168,test
medqa,1103,test
medqa,161,test
medqa,723,test
medqa,402,test
medqa,903,test
medqa,677,test
medqa,494,test
medqa,378,test
medqa,16,test
medqa,821,test
medqa,478,test
medqa,293,test
medqa,385,test
medqa,897,test
medqa,165,test
medqa,763,test
medqa,832,test
medqa,1113,test
medqa,1197,test
medqa,446,test
medqa,1255,test
medqa,1262,test
medqa,519,test
medqa,687,test
medqa,686,test
medqa,1118,test
medqa,1192,test
medqa,1042,test
medqa,1245,test
medqa,979,test
medqa,843,test
medqa,57,test
medqa,688,test
medqa,1243,test
medqa,1079,test
medqa,309,test
medqa,1017,test
medqa,33,test
medqa,245,test
medqa,286,test
medqa,718,test
medqa,264,test
medqa,1100,test
medqa,772,test
medqa,241,test
medqa,909,test
medqa,882,test
medqa,608,test
medqa,602,test
medqa,1007,test
medqa,880,test
medqa,589,test
medqa,483,test
medqa,306,test
medqa,872,test
medqa,326,test
medqa,279,test
medqa,464,test
medqa,1022,test
medqa,946,test
medqa,744,test
medqa,945,test
medqa,634,test
medqa,731,test
medqa,517,test
medqa,235,test
medqa,1215,test
medqa,214,test
medqa,1147,test
medqa,133,test
medqa,390,test
medqa,448,test
medqa,722,test
medqa,507,test
medqa,1090,test
medqa,704,test
medqa,1081,test
medqa,662,test
medqa,960,test
medqa,745,test
medqa,236,test
medqa,1048,test
medqa,297,test
medqa,497,test
medqa,1165,test
medqa,199,test
medqa,299,test
medqa,1015,test
medqa,1127,test
medqa,343,test
medqa,138,test
medqa,1024,test
medqa,609,test
medqa,67,test
medqa,753,test
medqa,1031,test
medqa,564,test
medqa,213,test
medqa,1184,test
medqa,920,test
medqa,92,test
medqa,471,test
medqa,1256,test
medqa,747,test
medqa,191,test
medqa,325,test
medqa,1201,test
medqa,200,test
medqa,936,test
medqa,1130,test
medqa,95,test
medqa,337,test
medqa,651,test
medqa,105,test
medqa,915,test
medqa,131,test
medqa,663,test
medqa,646,test
medqa,657,test
medqa,1094,test
medqa,360,test
medqa,255,test
medqa,547,test
medqa,258,test
medqa,362,test
medqa,1251,test
medqa,414,test
medqa,206,test
medqa,739,test
medqa,1020,test
medqa,831,test
medqa,160,test
medqa,1189,test
medqa,529,test
medqa,630,test
medqa,302,test
medqa,1219,test
medqa,101,test
medqa,49,test
medqa,626,test
medqa,944,test
medqa,970,test
medqa,921,test
medqa,72,test
medqa,376,test
medqa,715,test
medqa,987,test
medqa,203,test
medqa,327,test
medqa,685,test
medqa,88,test
medqa,994,test
medqa,132,test
medqa,513,test
meld,825,train
meld,357,train
meld,1012,train
meld,582,train
meld,1075,train
meld,348,train
meld,286,train
meld,496,train
meld,728,train
meld,70,train
meld,316,train
meld,258,train
meld,737,train
meld,629,train
meld,108,train
meld,437,train
meld,580,train
meld,938,train
meld,204,train
meld,800,train
meld,1232,train
meld,1080,train
meld,786,train
meld,415,train
meld,53,train
meld,1026,train
meld,976,train
meld,416,train
meld,735,train
meld,772,train
meld,52,train
meld,219,train
meld,1085,train
meld,265,train
meld,777,train
meld,902,train
meld,1129,train
meld,1050,train
meld,583,train
meld,810,train
meld,1078,train
meld,857,train
meld,537,train
meld,1151,train
meld,1186,train
meld,997,train
meld,646,train
meld,1105,train
meld,808,train
meld,793,train
meld,956,train
meld,338,train
meld,1178,train
meld,947,train
meld,608,train
meld,698,train
meld,480,train
meld,434,train
meld,117,train
meld,240,train
meld,1021,train
meld,1152,train
meld,432,train
meld,406,train
meld,908,train
meld,1040,train
meld,514,train
meld,807,train
meld,147,train
meld,205,train
meld,396,train
meld,1226,train
meld,255,train
meld,999,train
meld,604,train
meld,329,train
meld,563,train
meld,910,train
meld,844,train
meld,928,train
meld,185,train
meld,1209,train
meld,86,train
meld,442,train
meld,965,train
meld,188,train
meld,297,train
meld,208,train
meld,226,train
meld,891,train
meld,801,train
meld,935,train
meld,581,train
meld,454,train
meld,838,train
meld,285,train
meld,1225,train
meld,142,train
meld,815,train
meld,759,train
meld,319,train
meld,771,train
meld,520,train
meld,477,train
meld,251,train
meld,741,train
meld,1020,train
meld,448,train
meld,943,train
meld,439,train
meld,1223,train
meld,1133,train
meld,104,train
meld,32,train
meld,206,train
meld,39,train
meld,833,train
meld,875,train
meld,159,train
meld,26,train
meld,172,train
meld,960,train
meld,911,train
meld,534,train
meld,231,train
meld,267,train
meld,1111,train
meld,628,train
meld,505,train
meld,247,train
meld,975,train
meld,647,train
meld,1207,train
meld,232,train
meld,630,train
meld,937,train
meld,699,train
meld,767,train
meld,837,train
meld,847,train
meld,252,train
meld,634,train
meld,750,train
meld,183,train
meld,12,train
meld,458,train
meld,1149,train
meld,308,train
meld,596,train
meld,1184,train
meld,1039,train
meld,1214,train
meld,1157,train
meld,971,train
meld,981,train
meld,411,train
meld,920,train
meld,289,train
meld,742,train
meld,326,train
meld,1150,train
meld,708,train
meld,173,train
meld,460,train
meld,1079,train
meld,519,train
meld,1073,train
meld,484,train
meld,1146,train
meld,153,train
meld,1218,train
meld,322,train
meld,133,train
meld,388,train
meld,915,train
meld,478,train
meld,73,train
meld,120,train
meld,1203,train
meld,20,train
meld,1030,train
meld,658,train
meld,253,train
meld,174,train
meld,890,train
meld,373,train
meld,843,train
meld,5,train
meld,607,train
meld,545,train
meld,1145,train
meld,137,train
meld,743,train
meld,398,train
meld,873,train
meld,299,train
meld,368,train
meld,655,train
meld,773,train
meld,56,train
meld,614,train
meld,632,train
meld,379,train
meld,984,train
meld,846,train
meld,328,train
meld,276,train
meld,182,train
meld,933,train
meld,363,train
meld,191,train
meld,83,train
meld,1014,train
meld,309,train
meld,164,train
meld,827,train
meld,917,train
meld,97,train
meld,925,train
meld,464,train
meld,257,train
meld,394,train
meld,1130,train
meld,798,train
meld,136,train
meld,518,train
meld,691,train
meld,503,train
meld,1097,train
meld,590,train
meld,387,train
meld,1022,train
meld,225,train
meld,717,train
meld,229,train
meld,264,train
meld,68,train
meld,36,train
meld,1013,train
meld,260,train
meld,100,train
meld,167,train
meld,197,train
meld,497,train
meld,218,train
meld,358,train
meld,1190,train
meld,360,train
meld,382,train
meld,511,train
meld,678,train
meld,10,train
meld,595,train
meld,481,train
meld,278,train
meld,145,train
meld,1208,train
meld,664,train
meld,84,train
meld,1042,train
meld,702,train
meld,1045,train
meld,592,train
meld,281,train
meld,300,train
meld,291,train
meld,115,train
meld,539,train
meld,538,train
meld,1179,train
meld,684,train
meld,37,train
meld,180,train
meld,471,train
meld,889,train
meld,110,train
meld,573,train
meld,498,train
meld,1046,train
meld,102,train
meld,509,train
meld,365,train
meld,4,train
meld,455,train
meld,212,train
meld,1059,train
meld,76,train
meld,380,train
meld,1104,train
meld,988,train
meld,842,train
meld,637,train
meld,591,train
meld,410,train
meld,834,train
meld,391,train
meld,426,train
meld,615,train
meld,558,train
meld,587,train
meld,967,train
meld,390,train
meld,111,train
meld,427,train
meld,1035,train
meld,774,train
meld,355,train
meld,72,train
meld,979,train
meld,412,train
meld,351,train
meld,723,train
meld,399,train
meld,753,train
meld,1015,train
meld,1171,train
meld,487,train
meld,521,train
meld,1199,train
meld,179,train
meld,782,train
meld,245,train
meld,375,train
meld,848,train
meld,670,train
meld,33,train
meld,22,train
meld,839,train
meld,369,train
meld,1084,train
meld,131,train
meld,63,train
meld,763,train
meld,948,train
meld,89,train
meld,7,train
meld,491,train
meld,893,train
meld,995,train
meld,644,train
meld,661,train
meld,57,train
meld,222,train
meld,942,train
meld,693,train
meld,651,train
meld,571,train
meld,640,train
meld,694,train
meld,796,train
meld,482,train
meld,899,train
meld,586,train
meld,74,train
meld,476,train
meld,101,train
meld,211,train
meld,674,train
meld,983,train
meld,700,train
meld,516,train
meld,799,train
meld,894,train
meld,166,train
meld,659,train
meld,714,train
meld,1166,train
meld,272,train
meld,957,train
meld,1065,train
meld,1005,train
meld,733,train
meld,490,train
meld,992,train
meld,269,train
meld,422,train
meld,954,train
meld,178,train
meld,951,train
meld,601,train
meld,1185,train
meld,553,train
meld,268,train
meld,407,train
meld,349,train
meld,2,train
meld,1091,train
meld,642,train
meld,343,train
meld,69,train
meld,186,train
meld,1138,train
meld,963,train
meld,189,train
meld,361,train
meld,560,train
meld,130,train
meld,1221,train
meld,370,train
meld,1064,train
meld,143,train
meld,381,train
meld,762,train
meld,668,train
meld,112,train
meld,452,train
meld,40,train
meld,90,train
meld,924,train
meld,194,train
meld,1212,train
meld,939,train
meld,653,train
meld,605,train
meld,657,train
meld,6,train
meld,1217,train
meld,806,train
meld,896,train
meld,395,train
meld,156,train
meld,1096,train
meld,1002,train
meld,314,train
meld,770,train
meld,1072,train
meld,855,train
meld,152,train
meld,346,train
meld,1056,train
